legacy_url,disposition,target_url,redirect_code,reason,owner,priority,implementation_layer,url_class,source,has_organic_traffic,has_external_links
/a-look-at-the-sfcc-23-5-release/,keep,/a-look-at-the-sfcc-23-5-release/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:2|post-sitemap.xml|search-console:pages,1,
/a-look-back-at-origin-shielding/,keep,/a-look-back-at-origin-shielding/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:2|post-sitemap.xml|search-console:pages,1,
/a-new-commerce-cloud-community-in-town/,keep,/a-new-commerce-cloud-community-in-town/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:2|post-sitemap.xml|search-console:pages,1,
/a-new-day-for-commerce-recap/,keep,/a-new-day-for-commerce-recap/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/a-survival-guide-to-sfcc-platform-limits/,keep,/a-survival-guide-to-sfcc-platform-limits/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:seed|post-sitemap.xml|search-console:pages|seed:manual,1,
/about/,keep,/about/,,Class page defaults to keep with canonical path preserved.,migration-engineer,medium,none,page,crawl:seed|page-sitemap.xml|seed:manual,,
/ai-as-an-architect-and-content-creator/,keep,/ai-as-an-architect-and-content-creator/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/ai-automation-to-augmentation-at-work/,keep,/ai-automation-to-augmentation-at-work/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/ai-einstein-in-salesforce-b2c-commerce-cloud/,keep,/ai-einstein-in-salesforce-b2c-commerce-cloud/,,Class post defaults to keep with canonical path preserved.,seo-owner,critical,none,post,crawl:depth:2|post-sitemap.xml|search-console:links|search-console:pages,1,1
/ai-wont-steal-your-sfcc-job-but-a-developer-using-ai-will/,keep,/ai-wont-steal-your-sfcc-job-but-a-developer-using-ai-will/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/an-overview-of-sfcc-global-functions/,keep,/an-overview-of-sfcc-global-functions/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:2|post-sitemap.xml|search-console:pages,1,
/archive/,keep,/archive/,,Class page defaults to keep with canonical path preserved.,seo-owner,high,none,page,crawl:seed|page-sitemap.xml|search-console:pages|seed:manual,1,
/archive/2/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,crawl:depth:1|search-console:pages,1,
/archive/3/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,crawl:depth:1|search-console:pages,1,
/archive/4/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,crawl:depth:1|search-console:pages,1,
/archive/5/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,crawl:depth:1|search-console:pages,1,
/archive/6/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,crawl:depth:1|search-console:pages,1,
/archive/7/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,crawl:depth:1|search-console:pages,1,
/archive/8/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,crawl:depth:1|search-console:pages,1,
/archives/,retire,,,"Manual seed archive page has no source-backed content, organic traffic, or external links; retire to 404.",migration-engineer,medium,none,page,crawl:seed|seed:manual,,
/author/admin/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,probe:system-route,,
/author/thomas-theunen/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,probe:system-route,,
/author/thomas-theunen/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,system,search-console:pages,1,
/b2c-commerce-cloud-campaign-erd/,keep,/b2c-commerce-cloud-campaign-erd/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:2|post-sitemap.xml|search-console:pages,1,
/b2c-commerce-whats-new-in-22-4/,keep,/b2c-commerce-whats-new-in-22-4/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/b2c-commerce-whats-new-in-22-4/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/b2c-commerce-whats-new-in-the-22-3-release/,keep,/b2c-commerce-whats-new-in-the-22-3-release/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/b2c-commerce-whats-new-in-the-22-3-release/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/blog/,retire,,,"Manual seed blog page has no source-backed content, organic traffic, or external links; retire to 404.",migration-engineer,medium,none,page,crawl:seed|seed:manual,,
/caching-in-the-sfcc-composable-storefront/,keep,/caching-in-the-sfcc-composable-storefront/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/caching-rest-apis-in-sfcc/,keep,/caching-rest-apis-in-sfcc/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/caching-rest-apis-in-sfcc/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/can-a-isslot-element-have-a-dynamic-id/,keep,/can-a-isslot-element-have-a-dynamic-id/,,Class page defaults to keep with canonical path preserved.,seo-owner,high,none,page,crawl:depth:1|page-sitemap.xml|search-console:pages,1,
/category/certification/,keep,/category/certification/,,Class category defaults to keep with canonical path preserved.,seo-owner,high,none,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/certification/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/community/,keep,/category/community/,,Class category defaults to keep with canonical path preserved.,migration-engineer,medium,none,category,category-sitemap.xml|crawl:seed|seed:manual,,
/category/community/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/community/page/2/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,pagination,crawl:depth:1,,
/category/corporate/,keep,/category/corporate/,,Class category defaults to keep with canonical path preserved.,seo-owner,high,none,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/corporate/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/external/,keep,/category/external/,,Class category defaults to keep with canonical path preserved.,seo-owner,high,none,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/external/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/external/forward/,merge,/category/external/,301,Flatten low-signal nested external category route to the approved parent Hugo term path per SEO owner approval in RHI-045.,seo-owner,medium,edge-cdn,category,category-sitemap.xml|crawl:seed|seed:manual,,
/category/external/forward/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/external/linkedin/,merge,/category/linkedin/,301,Flatten nested external LinkedIn category route to the approved flat Hugo term path per SEO owner approval in RHI-045.,seo-owner,high,edge-cdn,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/linkedin/,keep,/category/linkedin/,,Flat taxonomy target retained as the canonical Hugo term path for the approved RHI-045 LinkedIn category merge.,seo-owner,high,none,category,generated:rhi-045-taxonomy-flattening|category-sitemap.xml|search-console:pages,1,
/category/external/linkedin/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/external/salesforce-architects-blog/,merge,/category/salesforce-architects-blog/,301,Flatten nested external Salesforce Architects Blog category route to the approved flat Hugo term path per SEO owner approval in RHI-045.,seo-owner,high,edge-cdn,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/salesforce-architects-blog/,keep,/category/salesforce-architects-blog/,,Flat taxonomy target retained as the canonical Hugo term path for the approved RHI-045 Salesforce Architects Blog category merge.,seo-owner,high,none,category,generated:rhi-045-taxonomy-flattening|category-sitemap.xml|search-console:pages,1,
/category/external/salesforce-architects-blog/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/external/salesforce-ben/,merge,/category/salesforce-ben/,301,Flatten nested external Salesforce Ben category route to the approved flat Hugo term path per SEO owner approval in RHI-045.,seo-owner,high,edge-cdn,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/salesforce-ben/,keep,/category/salesforce-ben/,,Flat taxonomy target retained as the canonical Hugo term path for the approved RHI-045 Salesforce Ben category merge.,seo-owner,high,none,category,generated:rhi-045-taxonomy-flattening|category-sitemap.xml|search-console:pages,1,
/category/external/salesforce-ben/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/react/,keep,/category/react/,,Class category defaults to keep with canonical path preserved.,seo-owner,high,none,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/react/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/salesforce-commerce-cloud/,keep,/category/salesforce-commerce-cloud/,,Class category defaults to keep with canonical path preserved.,seo-owner,high,none,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/salesforce-commerce-cloud/ai/,merge,/category/ai/,301,Flatten nested AI category route to the approved flat Hugo term path per SEO owner approval in RHI-045.,seo-owner,high,edge-cdn,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/ai/,keep,/category/ai/,,Flat taxonomy target retained as the canonical Hugo term path for the approved RHI-045 AI category merge.,seo-owner,high,none,category,generated:rhi-045-taxonomy-flattening|category-sitemap.xml|search-console:pages,1,
/category/salesforce-commerce-cloud/ai/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/salesforce-commerce-cloud/architecture/,merge,/category/architecture/,301,Flatten nested high-value category route to the current Hugo term path per SEO owner approval in RHI-044.,seo-owner,high,edge-cdn,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/architecture/,keep,/category/architecture/,,Flat taxonomy target retained as the canonical Hugo term path for the approved RHI-044 architecture category merge.,seo-owner,high,none,category,generated:rhi-044-taxonomy-flattening|category-sitemap.xml|search-console:pages,1,
/category/salesforce-commerce-cloud/architecture/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/salesforce-commerce-cloud/documentation/,merge,/category/salesforce-commerce-cloud/,301,Flatten nested documentation category route to the approved broader Hugo category target per SEO owner approval in RHI-044.,seo-owner,high,edge-cdn,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/salesforce-commerce-cloud/documentation/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/salesforce-commerce-cloud/erd/,merge,/category/erd/,301,Flatten nested ERD category route to the approved flat Hugo term path per SEO owner approval in RHI-045.,seo-owner,high,edge-cdn,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/erd/,keep,/category/erd/,,Flat taxonomy target retained as the canonical Hugo term path for the approved RHI-045 ERD category merge.,seo-owner,high,none,category,generated:rhi-045-taxonomy-flattening|category-sitemap.xml|search-console:pages,1,
/category/salesforce-commerce-cloud/erd/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/salesforce-commerce-cloud/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/category/salesforce-commerce-cloud/go-live/,merge,/category/go-live/,301,Flatten nested high-value category route to the current Hugo term path per SEO owner approval in RHI-044.,seo-owner,high,edge-cdn,category,category-sitemap.xml|crawl:seed|search-console:pages|seed:manual,1,
/category/go-live/,keep,/category/go-live/,,Flat taxonomy target retained as the canonical Hugo term path for the approved RHI-044 go-live category merge.,seo-owner,high,none,category,generated:rhi-044-taxonomy-flattening|category-sitemap.xml|search-console:pages,1,
