legacy_url,legacy_path,route_class,disposition,target_url,intent_class,owner,notes,implementation_layer,redirect_code,has_organic_traffic,has_external_links,source
/?p=528,/?p=528,system,merge,/how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/,pending-review,migration-engineer,Legacy URL redirects to /how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=5302,/?p=5302,system,merge,/salesforce-b2c-commerce-cloud-october-updates/,pending-review,migration-engineer,Legacy URL redirects to /salesforce-b2c-commerce-cloud-october-updates/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=5406,/?p=5406,system,merge,/salesforce-b2c-commerce-cloud-governance-and-quotas/,pending-review,migration-engineer,Legacy URL redirects to /salesforce-b2c-commerce-cloud-governance-and-quotas/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=567,/?p=567,system,merge,/b2c-commerce-whats-new-in-the-22-3-release/,pending-review,migration-engineer,Legacy URL redirects to /b2c-commerce-whats-new-in-the-22-3-release/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=6122,/?p=6122,system,merge,/what-is-the-sfcc-managed-runtime/,pending-review,migration-engineer,Legacy URL redirects to /what-is-the-sfcc-managed-runtime/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=617,/?p=617,system,merge,/slas-in-sfra-or-sitegenesis/,pending-review,migration-engineer,Legacy URL redirects to /slas-in-sfra-or-sitegenesis/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:1
/?p=6217,/?p=6217,system,merge,/what-skills-do-i-need-as-a-sfcc-architect/,pending-review,migration-engineer,Legacy URL redirects to /what-skills-do-i-need-as-a-sfcc-architect/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=6248,/?p=6248,system,merge,/what-can-i-use-chatgpt-for-when-working-with-salesforce/,pending-review,migration-engineer,Legacy URL redirects to /what-can-i-use-chatgpt-for-when-working-with-salesforce/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=6325,/?p=6325,system,merge,/simplifying-the-salesforce-order-of-execution/,pending-review,migration-engineer,Legacy URL redirects to /simplifying-the-salesforce-order-of-execution/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=6585,/?p=6585,system,merge,/how-to-load-client-side-javascript-and-css-in-sfra/,pending-review,migration-engineer,Legacy URL redirects to /how-to-load-client-side-javascript-and-css-in-sfra/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=664,/?p=664,system,merge,/b2c-commerce-whats-new-in-22-4/,pending-review,migration-engineer,Legacy URL redirects to /b2c-commerce-whats-new-in-22-4/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=6686,/?p=6686,system,merge,/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,pending-review,migration-engineer,Legacy URL redirects to /the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=6708,/?p=6708,system,merge,/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/,pending-review,migration-engineer,Legacy URL redirects to /where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=68,/?p=68,system,merge,/about/,pending-review,migration-engineer,Legacy URL redirects to /about/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:1
/?p=6992,/?p=6992,system,merge,/life-is-about-choices/,pending-review,migration-engineer,Legacy URL redirects to /life-is-about-choices/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=705,/?p=705,system,merge,/helpful-salesforce-b2c-commerce-cloud-cli-tools/,pending-review,migration-engineer,Legacy URL redirects to /helpful-salesforce-b2c-commerce-cloud-cli-tools/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=7399,/?p=7399,system,merge,/ai-automation-to-augmentation-at-work/,pending-review,migration-engineer,Legacy URL redirects to /ai-automation-to-augmentation-at-work/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=7485,/?p=7485,system,merge,/salesforce-b2c-commerce-cloud-erd/,pending-review,migration-engineer,Legacy URL redirects to /salesforce-b2c-commerce-cloud-erd/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=7569,/?p=7569,system,merge,/salesforce-payments-experience-explained/,pending-review,migration-engineer,Legacy URL redirects to /salesforce-payments-experience-explained/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=7774,/?p=7774,system,merge,/a-new-day-for-commerce-recap/,pending-review,migration-engineer,Legacy URL redirects to /a-new-day-for-commerce-recap/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=7979,/?p=7979,system,merge,/understanding-sfcc-instances/,pending-review,migration-engineer,Legacy URL redirects to /understanding-sfcc-instances/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=805,/?p=805,system,merge,/salesforce-b2c-commerce-cloud-documentation/,pending-review,migration-engineer,Legacy URL redirects to /salesforce-b2c-commerce-cloud-documentation/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:1
/?p=8465,/?p=8465,system,merge,/the-b2c-commerce-architect-certification/,pending-review,migration-engineer,Legacy URL redirects to /the-b2c-commerce-architect-certification/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=8698,/?p=8698,system,merge,/a-beginners-guide-to-webdav-in-sfcc/,pending-review,migration-engineer,Legacy URL redirects to /a-beginners-guide-to-webdav-in-sfcc/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=8853,/?p=8853,system,merge,/guide-to-the-getprops-method-in-sfcc/,pending-review,migration-engineer,Legacy URL redirects to /guide-to-the-getprops-method-in-sfcc/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=896,/?p=896,system,merge,/commerce-cloud-t-shirts-on-shirtforce/,pending-review,migration-engineer,Legacy URL redirects to /commerce-cloud-t-shirts-on-shirtforce/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=9054,/?p=9054,system,merge,/a-look-at-the-salesforce-b2c-commerce-cloud-23-6-release/,pending-review,migration-engineer,Legacy URL redirects to /a-look-at-the-salesforce-b2c-commerce-cloud-23-6-release/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=9446,/?p=9446,system,merge,/can-a-isslot-element-have-a-dynamic-id/,pending-review,migration-engineer,Legacy URL redirects to /can-a-isslot-element-have-a-dynamic-id/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=9476,/?p=9476,system,merge,/where-is-the-new-sfcc-documentation/,pending-review,migration-engineer,Legacy URL redirects to /where-is-the-new-sfcc-documentation/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=9611,/?p=9611,system,merge,/ai-as-an-architect-and-content-creator/,pending-review,migration-engineer,Legacy URL redirects to /ai-as-an-architect-and-content-creator/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=972,/?p=972,system,merge,/getting-to-know-sfra-as-a-developer/,pending-review,migration-engineer,Legacy URL redirects to /getting-to-know-sfra-as-a-developer/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=9752,/?p=9752,system,merge,/how-to-filter-jsdoc-in-storybook-autodocs/,pending-review,migration-engineer,Legacy URL redirects to /how-to-filter-jsdoc-in-storybook-autodocs/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?p=9935,/?p=9935,system,merge,/a-look-at-the-23-9-commerce-cloud-release/,pending-review,migration-engineer,Legacy URL redirects to /a-look-at-the-23-9-commerce-cloud-release/; map as merge without redirect chain. Model A exception: query-string source URLs are tracked in inventory but are not served by Hugo aliases at launch per RHI-062.,none,301,,,crawl:depth:2
/?s=ocapi,/?s=ocapi,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/20-years-of-dreamforce/,/20-years-of-dreamforce/,post,keep,/20-years-of-dreamforce/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|post-sitemap.xml|search-console:pages
