route,file_path,template_family,indexable,status,blocking_failures,warnings,title,description,canonical,expected_canonical,robots,og_title,og_description,og_type,og_url,og_image,meta_refresh
/the-latest-in-sfcc-version-24-7/,public/the-latest-in-sfcc-version-24-7/index.html,post,yes,pass,,,SFCC 24.7 Release Focused on Speed and Security | Rhino Inquisitor,"In some places there is too much rain, in other places it is too hot.The weather might not bee consistent, but the release schedule of SFCC sure is!",https://www.rhino-inquisitor.com/the-latest-in-sfcc-version-24-7/,https://www.rhino-inquisitor.com/the-latest-in-sfcc-version-24-7/,"index, follow",SFCC 24.7 Release Focused on Speed and Security | Rhino Inquisitor,"In some places there is too much rain, in other places it is too hot.The weather might not bee consistent, but the release schedule of SFCC sure is!",article,https://www.rhino-inquisitor.com/the-latest-in-sfcc-version-24-7/,https://www.rhino-inquisitor.com/media/2024/salesforce-b2c-commerce-cloud-24-7-release-notes-7b5bf8e6a0_hu_49bc3689d69d5261.webp,no
/the-move-from-on-site-to-remote/,public/the-move-from-on-site-to-remote/index.html,post,yes,pass,,,The move from on-site to remote | Rhino Inquisitor,"If anything positive came out of the whole COVID-19, then it is the move of working on-site to remote. I'm here to share my experience!",https://www.rhino-inquisitor.com/the-move-from-on-site-to-remote/,https://www.rhino-inquisitor.com/the-move-from-on-site-to-remote/,"index, follow",The move from on-site to remote | Rhino Inquisitor,"If anything positive came out of the whole COVID-19, then it is the move of working on-site to remote. I'm here to share my experience!",article,https://www.rhino-inquisitor.com/the-move-from-on-site-to-remote/,https://www.rhino-inquisitor.com/media/2022/remote-work-5d0888fb2c_hu_b6f1b6b6a3a5595d.webp,no
/the-path-to-being-an-architect/,public/the-path-to-being-an-architect/index.html,page,yes,pass,,,The path to being an Architect | Rhino Inquisitor,"https://www.youtube.com/watch?v=caVpOV3TdzY The journey to being an architect has assumed many forms over the years, and does it all start at development?",https://www.rhino-inquisitor.com/the-path-to-being-an-architect/,https://www.rhino-inquisitor.com/the-path-to-being-an-architect/,"index, follow",The path to being an Architect | Rhino Inquisitor,"https://www.youtube.com/watch?v=caVpOV3TdzY The journey to being an architect has assumed many forms over the years, and does it all start at development?",website,https://www.rhino-inquisitor.com/the-path-to-being-an-architect/,https://www.rhino-inquisitor.com/media/2022/path-to-being-an-architect-576cef411b_hu_e771a69029418bae.webp,no
/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,public/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/index.html,post,yes,pass,,,Moving from SiteGenesis and SFRA to Composable Storefront | Rhino Inquisitor,"As a Salesforce B2C Commerce Cloud developer (starter or experienced), expanding your skill set and exploring new technologies is part of the job - it all",https://www.rhino-inquisitor.com/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,https://www.rhino-inquisitor.com/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,"index, follow",Moving from SiteGenesis and SFRA to Composable Storefront | Rhino Inquisitor,"As a Salesforce B2C Commerce Cloud developer (starter or experienced), expanding your skill set and exploring new technologies is part of the job - it all",article,https://www.rhino-inquisitor.com/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,https://www.rhino-inquisitor.com/media/2023/react-js-c19d8f64a3_hu_7b35c01ea994627e.webp,no
/the-salesforce-b2c-commerce-cloud-environment/,public/the-salesforce-b2c-commerce-cloud-environment/index.html,post,yes,pass,,,Let’s GO-LIVE: The Salesforce B2C Commerce Cloud Environment | Rhino Inquisitor,Do you want to know more about the server architecture of Salesforce B2C Commerce Cloud? You have come to the right place!,https://www.rhino-inquisitor.com/the-salesforce-b2c-commerce-cloud-environment/,https://www.rhino-inquisitor.com/the-salesforce-b2c-commerce-cloud-environment/,"index, follow",Let’s GO-LIVE: The Salesforce B2C Commerce Cloud Environment | Rhino Inquisitor,Do you want to know more about the server architecture of Salesforce B2C Commerce Cloud? You have come to the right place!,article,https://www.rhino-inquisitor.com/the-salesforce-b2c-commerce-cloud-environment/,https://www.rhino-inquisitor.com/media/2022/connected-systems-d281b9e674_hu_f596022f9237e402.webp,no
/the-realm-split-field-guide-to-migrating-an-sfcc-site/,public/the-realm-split-field-guide-to-migrating-an-sfcc-site/index.html,post,yes,pass,,,Realm Split Guide for Migrating an SFCC Site | Rhino Inquisitor,Have you ever found yourself in a deployment-day standoff? Read the full article on Rhino Inquisitor for implementation details.,https://www.rhino-inquisitor.com/the-realm-split-field-guide-to-migrating-an-sfcc-site/,https://www.rhino-inquisitor.com/the-realm-split-field-guide-to-migrating-an-sfcc-site/,"index, follow",Realm Split Guide for Migrating an SFCC Site | Rhino Inquisitor,Have you ever found yourself in a deployment-day standoff? Read the full article on Rhino Inquisitor for implementation details.,article,https://www.rhino-inquisitor.com/the-realm-split-field-guide-to-migrating-an-sfcc-site/,https://www.rhino-inquisitor.com/media/2025/realm-split-in-sfcc-c392b8965d_hu_ae62165e9e8bff6c.webp,no
/the-request-body-in-an-sfcc-controller/,public/the-request-body-in-an-sfcc-controller/index.html,post,yes,pass,,,Get the Request Body in an SFCC Controller | Rhino Inquisitor,Learn how to retrieve the request body in an SFCC controller and when that pattern helps with custom endpoints and integrations.,https://www.rhino-inquisitor.com/the-request-body-in-an-sfcc-controller/,https://www.rhino-inquisitor.com/the-request-body-in-an-sfcc-controller/,"index, follow",Get the Request Body in an SFCC Controller | Rhino Inquisitor,Learn how to retrieve the request body in an SFCC controller and when that pattern helps with custom endpoints and integrations.,article,https://www.rhino-inquisitor.com/the-request-body-in-an-sfcc-controller/,https://www.rhino-inquisitor.com/media/2023/json-e912c3b91a_hu_3e6f1df5c96861f.webp,no
/the-sfcc-guide-to-finding-pod-numbers/,public/the-sfcc-guide-to-finding-pod-numbers/index.html,post,yes,pass,,,The Ultimate SFCC Guide to Finding Your POD Number | Rhino Inquisitor,"Learn how to find your SFCC POD number, why it matters for troubleshooting, and where to verify it across tools and environments.",https://www.rhino-inquisitor.com/the-sfcc-guide-to-finding-pod-numbers/,https://www.rhino-inquisitor.com/the-sfcc-guide-to-finding-pod-numbers/,"index, follow",The Ultimate SFCC Guide to Finding Your POD Number | Rhino Inquisitor,"Learn how to find your SFCC POD number, why it matters for troubleshooting, and where to verify it across tools and environments.",article,https://www.rhino-inquisitor.com/the-sfcc-guide-to-finding-pod-numbers/,https://www.rhino-inquisitor.com/media/2025/sfcc-finding-your-pod-number-scaled-6830449d2b_hu_4ad57f4627b6f922.webp,no
/the-state-of-ohana-for-salesforce-commerce-cloud/,public/the-state-of-ohana-for-salesforce-commerce-cloud/index.html,post,yes,pass,,,The state of Ohana for Salesforce Commerce Cloud | Rhino Inquisitor,"The Ohana culture within Salesforce is pretty well known, but how does this culture fair within the Salesforce Commerce Cloud community?",https://www.rhino-inquisitor.com/the-state-of-ohana-for-salesforce-commerce-cloud/,https://www.rhino-inquisitor.com/the-state-of-ohana-for-salesforce-commerce-cloud/,"index, follow",The state of Ohana for Salesforce Commerce Cloud | Rhino Inquisitor,"The Ohana culture within Salesforce is pretty well known, but how does this culture fair within the Salesforce Commerce Cloud community?",article,https://www.rhino-inquisitor.com/the-state-of-ohana-for-salesforce-commerce-cloud/,https://www.rhino-inquisitor.com/media/2022/connections-chicago-2019-b246c60ad0_hu_f42c84c4a57ed69e.webp,no
/the-sunsetting-of-arc300-architect-b2c-commerce-solutions/,public/the-sunsetting-of-arc300-architect-b2c-commerce-solutions/index.html,post,yes,pass,,,The sunsetting of ARC300 (Architect B2C Commerce Solutions) | Rhino Inquisitor,"Trailhead Academy, Salesforce's official learning platform, offers a wide range of courses that help individuals acquire the new skills and knowledge",https://www.rhino-inquisitor.com/the-sunsetting-of-arc300-architect-b2c-commerce-solutions/,https://www.rhino-inquisitor.com/the-sunsetting-of-arc300-architect-b2c-commerce-solutions/,"index, follow",The sunsetting of ARC300 (Architect B2C Commerce Solutions) | Rhino Inquisitor,"Trailhead Academy, Salesforce's official learning platform, offers a wide range of courses that help individuals acquire the new skills and knowledge",article,https://www.rhino-inquisitor.com/the-sunsetting-of-arc300-architect-b2c-commerce-solutions/,https://www.rhino-inquisitor.com/media/2024/sunsetting-arc300-course-65cd719d15_hu_adf7da0ed423eb93.webp,no
/third-party-api-caching-in-commerce-cloud/,public/third-party-api-caching-in-commerce-cloud/index.html,post,yes,pass,,,Third-Party API Caching in Commerce Cloud | Rhino Inquisitor,"Learn how to cache third-party API responses in Commerce Cloud to improve performance, control latency, and avoid stale-data pitfalls.",https://www.rhino-inquisitor.com/third-party-api-caching-in-commerce-cloud/,https://www.rhino-inquisitor.com/third-party-api-caching-in-commerce-cloud/,"index, follow",Third-Party API Caching in Commerce Cloud | Rhino Inquisitor,"Learn how to cache third-party API responses in Commerce Cloud to improve performance, control latency, and avoid stale-data pitfalls.",article,https://www.rhino-inquisitor.com/third-party-api-caching-in-commerce-cloud/,https://www.rhino-inquisitor.com/media/2024/third-party-service-caching-6154196735_hu_f50b1be7a5a9a7d2.webp,no
/trailblazerdx-2022-for-b2c-commerce/,public/trailblazerdx-2022-for-b2c-commerce/index.html,post,yes,pass,,,TrailblazerDX 2022 for B2C Commerce | Rhino Inquisitor,"Ready for TrailblazerDX, but not sure what sessions to put on your schedule? Find an overview here of all sessions related to B2C Commerce!",https://www.rhino-inquisitor.com/trailblazerdx-2022-for-b2c-commerce/,https://www.rhino-inquisitor.com/trailblazerdx-2022-for-b2c-commerce/,"index, follow",TrailblazerDX 2022 for B2C Commerce | Rhino Inquisitor,"Ready for TrailblazerDX, but not sure what sessions to put on your schedule? Find an overview here of all sessions related to B2C Commerce!",article,https://www.rhino-inquisitor.com/trailblazerdx-2022-for-b2c-commerce/,https://www.rhino-inquisitor.com/media/2022/weezer-66533fada7_hu_4659d3dbf8839064.webp,no
/understanding-locale-fallback-in-sfcc/,public/understanding-locale-fallback-in-sfcc/index.html,post,yes,pass,,,Understanding Locale Fallback in SFCC | Rhino Inquisitor,"In today's digitally connected world, personalization and localization play a crucial role in delivering a tailored shopping experience.",https://www.rhino-inquisitor.com/understanding-locale-fallback-in-sfcc/,https://www.rhino-inquisitor.com/understanding-locale-fallback-in-sfcc/,"index, follow",Understanding Locale Fallback in SFCC | Rhino Inquisitor,"In today's digitally connected world, personalization and localization play a crucial role in delivering a tailored shopping experience.",article,https://www.rhino-inquisitor.com/understanding-locale-fallback-in-sfcc/,https://www.rhino-inquisitor.com/media/2024/different-languages-and-countries-of-the-world-0ec542fc07_hu_ec8138e47a3eb073.webp,no
/three-things-to-secure-sfcc/,public/three-things-to-secure-sfcc/index.html,post,yes,pass,,,Three Ways to Secure Your SFCC Environment | Rhino Inquisitor,"Securing your Salesforce B2C Commerce Cloud environment is important, but sometimes neglected. These are 3 actions you can take immediately!",https://www.rhino-inquisitor.com/three-things-to-secure-sfcc/,https://www.rhino-inquisitor.com/three-things-to-secure-sfcc/,"index, follow",Three Ways to Secure Your SFCC Environment | Rhino Inquisitor,"Securing your Salesforce B2C Commerce Cloud environment is important, but sometimes neglected. These are 3 actions you can take immediately!",article,https://www.rhino-inquisitor.com/three-things-to-secure-sfcc/,https://www.rhino-inquisitor.com/media/2022/robot-locking-a-gate-9a4abf2129_hu_c54590cc2d55292f.webp,no
/understanding-sfcc-instances/,public/understanding-sfcc-instances/index.html,post,yes,pass,,,Understanding SFCC Instances | Rhino Inquisitor,Salesforce B2C Commerce is a robust platform that enables businesses to create highly customised and scalable digital storefronts.,https://www.rhino-inquisitor.com/understanding-sfcc-instances/,https://www.rhino-inquisitor.com/understanding-sfcc-instances/,"index, follow",Understanding SFCC Instances | Rhino Inquisitor,Salesforce B2C Commerce is a robust platform that enables businesses to create highly customised and scalable digital storefronts.,article,https://www.rhino-inquisitor.com/understanding-sfcc-instances/,https://www.rhino-inquisitor.com/media/2023/salesforce-b2c-commerce-cloud-instances-scaled-59ed2cbb06_hu_574d6389c932afd2.webp,no
/video/,public/video/index.html,page,yes,pass,,"duplicate title across 2 routes (/video/, /category/video/)",Video | Rhino Inquisitor,"Besides my blog I also take part in Podcasts, webinars and other fun stuff. This page provides on overview of where you can see me on video!",https://www.rhino-inquisitor.com/video/,https://www.rhino-inquisitor.com/video/,"index, follow",Video | Rhino Inquisitor,"Besides my blog I also take part in Podcasts, webinars and other fun stuff. This page provides on overview of where you can see me on video!",website,https://www.rhino-inquisitor.com/video/,https://www.rhino-inquisitor.com/images/social-default.svg,no
/what-can-i-use-chatgpt-for-when-working-with-salesforce/,public/what-can-i-use-chatgpt-for-when-working-with-salesforce/index.html,post,yes,pass,,,What can I use ChatGPT for when working with Salesforce? | Rhino Inquisitor,"A practical look at where ChatGPT can help in Salesforce work, from drafting and debugging to research and day-to-day delivery.",https://www.rhino-inquisitor.com/what-can-i-use-chatgpt-for-when-working-with-salesforce/,https://www.rhino-inquisitor.com/what-can-i-use-chatgpt-for-when-working-with-salesforce/,"index, follow",What can I use ChatGPT for when working with Salesforce? | Rhino Inquisitor,"A practical look at where ChatGPT can help in Salesforce work, from drafting and debugging to research and day-to-day delivery.",article,https://www.rhino-inquisitor.com/what-can-i-use-chatgpt-for-when-working-with-salesforce/,https://www.rhino-inquisitor.com/media/2022/robot-writing-code-chatgpt-4ba7e2995f_hu_a4a735c26807d620.webp,no
/unravelling-the-mystery-of-dates-in-the-ocapi/,public/unravelling-the-mystery-of-dates-in-the-ocapi/index.html,post,yes,pass,,,Unravelling the mystery of dates in the OCAPI | Rhino Inquisitor,"When we integrate third-party systems with Salesforce B2C Commerce Cloud using OCAPI or SCAPI, we often have the requirement to filter data based on date",https://www.rhino-inquisitor.com/unravelling-the-mystery-of-dates-in-the-ocapi/,https://www.rhino-inquisitor.com/unravelling-the-mystery-of-dates-in-the-ocapi/,"index, follow",Unravelling the mystery of dates in the OCAPI | Rhino Inquisitor,"When we integrate third-party systems with Salesforce B2C Commerce Cloud using OCAPI or SCAPI, we often have the requirement to filter data based on date",article,https://www.rhino-inquisitor.com/unravelling-the-mystery-of-dates-in-the-ocapi/,https://www.rhino-inquisitor.com/media/2023/a-developer-confused-by-dates-and-times-9d38bbf81d_hu_63837b21ef26f2a.webp,no
/what-is-new-in-sfcc-24-6/,public/what-is-new-in-sfcc-24-6/index.html,post,yes,pass,,,What is new in Salesforce Commerce Cloud 24.6? | Rhino Inquisitor,"""Connections"" is in our rear-view mirror, but some new updates to the platform are ahead! This time, we look at the June 2024 (24.6) release!",https://www.rhino-inquisitor.com/what-is-new-in-sfcc-24-6/,https://www.rhino-inquisitor.com/what-is-new-in-sfcc-24-6/,"index, follow",What is new in Salesforce Commerce Cloud 24.6? | Rhino Inquisitor,"""Connections"" is in our rear-view mirror, but some new updates to the platform are ahead! This time, we look at the June 2024 (24.6) release!",article,https://www.rhino-inquisitor.com/what-is-new-in-sfcc-24-6/,https://www.rhino-inquisitor.com/media/2024/searching-on-a-highway-89effbcf76_hu_4bd06e9aff239f2d.webp,no
/versioning-of-content-assets/,public/versioning-of-content-assets/index.html,page,yes,pass,,,Versioning of Content Assets | Rhino Inquisitor,"Version content assets in SFCC so teams can review edits, compare revisions, and roll back safely when a publish change introduces risk.",https://www.rhino-inquisitor.com/versioning-of-content-assets/,https://www.rhino-inquisitor.com/versioning-of-content-assets/,"index, follow",Versioning of Content Assets | Rhino Inquisitor,"Version content assets in SFCC so teams can review edits, compare revisions, and roll back safely when a publish change introduces risk.",website,https://www.rhino-inquisitor.com/versioning-of-content-assets/,https://www.rhino-inquisitor.com/images/social-default.svg,no
/what-is-commerce-on-core/,public/what-is-commerce-on-core/index.html,post,yes,pass,,,What is Salesforce B2C Commerce on Core? | Rhino Inquisitor,"People who have been around ""Demandware"" for a while and continued after the acquisition by Salesforce know that this announcement was bound to happen at",https://www.rhino-inquisitor.com/what-is-commerce-on-core/,https://www.rhino-inquisitor.com/what-is-commerce-on-core/,"index, follow",What is Salesforce B2C Commerce on Core? | Rhino Inquisitor,"People who have been around ""Demandware"" for a while and continued after the acquisition by Salesforce know that this announcement was bound to happen at",article,https://www.rhino-inquisitor.com/what-is-commerce-on-core/,https://www.rhino-inquisitor.com/media/2022/shopping-cart-in-front-of-salesforce-tower-bb3e93dbf7_hu_a68fcfffc2d1fab6.webp,no
/what-is-new-in-the-23-8-commerce-cloud-release/,public/what-is-new-in-the-23-8-commerce-cloud-release/index.html,post,yes,pass,,,What is new in the 23.8 Commerce Cloud release? | Rhino Inquisitor,Review the 23.8 Commerce Cloud release and the platform changes teams should understand before holiday readiness work ramps up.,https://www.rhino-inquisitor.com/what-is-new-in-the-23-8-commerce-cloud-release/,https://www.rhino-inquisitor.com/what-is-new-in-the-23-8-commerce-cloud-release/,"index, follow",What is new in the 23.8 Commerce Cloud release? | Rhino Inquisitor,Review the 23.8 Commerce Cloud release and the platform changes teams should understand before holiday readiness work ramps up.,article,https://www.rhino-inquisitor.com/what-is-new-in-the-23-8-commerce-cloud-release/,https://www.rhino-inquisitor.com/media/2023/christmas-at-the-beach-scaled-75bd57b575_hu_cf5f825bc34803c0.webp,no
/what-is-the-ocapi-session-bridge/,public/what-is-the-ocapi-session-bridge/index.html,post,yes,pass,,,What is the OCAPI session bridge? | Rhino Inquisitor,"It is possible to link a SiteGenesis/SFRA session with an OCAPI ""session."" But how can we do it, and what is it suitable for?",https://www.rhino-inquisitor.com/what-is-the-ocapi-session-bridge/,https://www.rhino-inquisitor.com/what-is-the-ocapi-session-bridge/,"index, follow",What is the OCAPI session bridge? | Rhino Inquisitor,"It is possible to link a SiteGenesis/SFRA session with an OCAPI ""session."" But how can we do it, and what is it suitable for?",article,https://www.rhino-inquisitor.com/what-is-the-ocapi-session-bridge/,https://www.rhino-inquisitor.com/media/2023/session-bridge-bbf2a7ba92_hu_ccc793cab8aca3d7.webp,no
/what-is-the-sfcc-managed-runtime/,public/what-is-the-sfcc-managed-runtime/index.html,post,yes,pass,,,What is the Salesforce B2C Commerce Cloud Managed Runtime? | Rhino Inquisitor,The Salesforce B2C Commerce Cloud Managed Runtime is a cloud-based hosting environment for Progressive Web Applications (PWAs).,https://www.rhino-inquisitor.com/what-is-the-sfcc-managed-runtime/,https://www.rhino-inquisitor.com/what-is-the-sfcc-managed-runtime/,"index, follow",What is the Salesforce B2C Commerce Cloud Managed Runtime? | Rhino Inquisitor,The Salesforce B2C Commerce Cloud Managed Runtime is a cloud-based hosting environment for Progressive Web Applications (PWAs).,article,https://www.rhino-inquisitor.com/what-is-the-sfcc-managed-runtime/,https://www.rhino-inquisitor.com/media/2023/people-maintaining-server-room-scaled-d510b8a413_hu_a7ee8dbb2c581f5a.webp,no
/what-skills-do-i-need-as-a-sfcc-architect/,public/what-skills-do-i-need-as-a-sfcc-architect/index.html,post,yes,pass,,,Skills You Need as an SFCC Architect | Rhino Inquisitor,Learn how to successfully transition from developer to architect in Salesforce B2C Commerce Cloud with these tips and strategies.,https://www.rhino-inquisitor.com/what-skills-do-i-need-as-a-sfcc-architect/,https://www.rhino-inquisitor.com/what-skills-do-i-need-as-a-sfcc-architect/,"index, follow",Skills You Need as an SFCC Architect | Rhino Inquisitor,Learn how to successfully transition from developer to architect in Salesforce B2C Commerce Cloud with these tips and strategies.,article,https://www.rhino-inquisitor.com/what-skills-do-i-need-as-a-sfcc-architect/,https://www.rhino-inquisitor.com/media/2023/an-architect-aa108258ed_hu_f9b437a0586ed7f9.webp,no
/what-does-the-composable-storefront-mean-for-sfcc-developers/,public/what-does-the-composable-storefront-mean-for-sfcc-developers/index.html,post,yes,pass,,,What Composable Storefront Means for SFCC Developers | Rhino Inquisitor,Many SFCC developers look at the Composable Storefront as the next step of Salesforce moving SFCC to the CRM core. But is it so?,https://www.rhino-inquisitor.com/what-does-the-composable-storefront-mean-for-sfcc-developers/,https://www.rhino-inquisitor.com/what-does-the-composable-storefront-mean-for-sfcc-developers/,"index, follow",What Composable Storefront Means for SFCC Developers | Rhino Inquisitor,Many SFCC developers look at the Composable Storefront as the next step of Salesforce moving SFCC to the CRM core. But is it so?,article,https://www.rhino-inquisitor.com/what-does-the-composable-storefront-mean-for-sfcc-developers/,https://www.rhino-inquisitor.com/media/2022/e0468610-0e86-403f-b486-743a38d4b763-d68cf607f8_hu_a728d6d2ab34d4d8.webp,no
/what-is-oci-omnichannel-inventory/,public/what-is-oci-omnichannel-inventory/index.html,post,yes,pass,,,What is OCI (Omnichannel Inventory) | Rhino Inquisitor,"OCI (Omnichannel Inventory) is an offering part of Salesforce Commerce Cloud. But what is it, and why should you use it?",https://www.rhino-inquisitor.com/what-is-oci-omnichannel-inventory/,https://www.rhino-inquisitor.com/what-is-oci-omnichannel-inventory/,"index, follow",What is OCI (Omnichannel Inventory) | Rhino Inquisitor,"OCI (Omnichannel Inventory) is an offering part of Salesforce Commerce Cloud. But what is it, and why should you use it?",article,https://www.rhino-inquisitor.com/what-is-oci-omnichannel-inventory/,https://www.rhino-inquisitor.com/media/2022/omnichannel-inventory-865b640973_hu_c8006be507684283.webp,no
/where-is-the-new-sfcc-documentation/,public/where-is-the-new-sfcc-documentation/index.html,post,yes,pass,,,Where can I find the new SFCC Documentation? | Rhino Inquisitor,"Understand where the new SFCC documentation lives, what changed from Infocenter, and how to navigate the updated resources.",https://www.rhino-inquisitor.com/where-is-the-new-sfcc-documentation/,https://www.rhino-inquisitor.com/where-is-the-new-sfcc-documentation/,"index, follow",Where can I find the new SFCC Documentation? | Rhino Inquisitor,"Understand where the new SFCC documentation lives, what changed from Infocenter, and how to navigate the updated resources.",article,https://www.rhino-inquisitor.com/where-is-the-new-sfcc-documentation/,https://www.rhino-inquisitor.com/media/2023/documentation-on-the-move-scaled-59762baa75_hu_2638575e1faebaf9.webp,no
/where-to-hook-into-an-sfra-controller/,public/where-to-hook-into-an-sfra-controller/index.html,post,yes,pass,,,"Where can you ""hook"" into an SFRA request or controller? | Rhino Inquisitor","Have you ever wondered how Salesforce Commerce Cloud, especially SFRA (Storefront Reference Architecture), handles the rendering of pages based on",https://www.rhino-inquisitor.com/where-to-hook-into-an-sfra-controller/,https://www.rhino-inquisitor.com/where-to-hook-into-an-sfra-controller/,"index, follow","Where can you ""hook"" into an SFRA request or controller? | Rhino Inquisitor","Have you ever wondered how Salesforce Commerce Cloud, especially SFRA (Storefront Reference Architecture), handles the rendering of pages based on",article,https://www.rhino-inquisitor.com/where-to-hook-into-an-sfra-controller/,https://www.rhino-inquisitor.com/media/2024/a-road-taking-odd-paths-a9419c4f36_hu_258ee98812702c87.webp,no
/why-circumventing-sfcc-quota-limits-is-a-bad-idea/,public/why-circumventing-sfcc-quota-limits-is-a-bad-idea/index.html,post,yes,pass,,,Why Bypassing SFCC Quota Limits Backfires | Rhino Inquisitor,"Learn why bypassing SFCC quota limits creates technical and operational risk, and what safer alternatives teams should choose.",https://www.rhino-inquisitor.com/why-circumventing-sfcc-quota-limits-is-a-bad-idea/,https://www.rhino-inquisitor.com/why-circumventing-sfcc-quota-limits-is-a-bad-idea/,"index, follow",Why Bypassing SFCC Quota Limits Backfires | Rhino Inquisitor,"Learn why bypassing SFCC quota limits creates technical and operational risk, and what safer alternatives teams should choose.",article,https://www.rhino-inquisitor.com/why-circumventing-sfcc-quota-limits-is-a-bad-idea/,https://www.rhino-inquisitor.com/media/2023/a-certain-ceo-is-coming-to-get-you-9206639ea9_hu_81ac8f25bb38a808.webp,no
/your-definitive-mobile-app-checklist/,public/your-definitive-mobile-app-checklist/index.html,post,yes,pass,,,Mobile App Launch Checklist for Commerce Teams | Rhino Inquisitor,"Use this mobile app launch checklist to review architecture, integrations, QA, and go-live readiness before an SFCC-backed app ships.",https://www.rhino-inquisitor.com/your-definitive-mobile-app-checklist/,https://www.rhino-inquisitor.com/your-definitive-mobile-app-checklist/,"index, follow",Mobile App Launch Checklist for Commerce Teams | Rhino Inquisitor,"Use this mobile app launch checklist to review architecture, integrations, QA, and go-live readiness before an SFCC-backed app ships.",article,https://www.rhino-inquisitor.com/your-definitive-mobile-app-checklist/,https://www.rhino-inquisitor.com/media/2025/headless-app-go-live-scaled-89b046ecca_hu_fe14a4150c5c3fee.webp,no
/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/,public/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/index.html,post,yes,pass,,,Where to Start with SFCC Development | Rhino Inquisitor,Getting started with Salesforce B2C Commerce Cloud development can be confusing and daunting. Where do you start? Find out here!,https://www.rhino-inquisitor.com/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/,https://www.rhino-inquisitor.com/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/,"index, follow",Where to Start with SFCC Development | Rhino Inquisitor,Getting started with Salesforce B2C Commerce Cloud development can be confusing and daunting. Where do you start? Find out here!,article,https://www.rhino-inquisitor.com/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/,https://www.rhino-inquisitor.com/media/2023/where-to-start-sfcc-development-275a2b9576_hu_f77cf5a14e30fc95.webp,no
/category/architecture/,public/category/architecture/index.html,category,yes,pass,,,Architecture | Rhino Inquisitor,"Explore Rhino Inquisitor's Architecture archive for Salesforce Commerce Cloud articles, release notes, and migration-safe reference material.",https://www.rhino-inquisitor.com/category/architecture/,https://www.rhino-inquisitor.com/category/architecture/,"index, follow",Architecture | Rhino Inquisitor,"Explore Rhino Inquisitor's Architecture archive for Salesforce Commerce Cloud articles, release notes, and migration-safe reference material.",website,https://www.rhino-inquisitor.com/category/architecture/,https://www.rhino-inquisitor.com/images/social-default.svg,no
/category/certification/,public/category/certification/index.html,category,yes,pass,,,Certification | Rhino Inquisitor,"Explore Rhino Inquisitor's Certification archive for Salesforce Commerce Cloud articles, release notes, and migration-safe reference material.",https://www.rhino-inquisitor.com/category/certification/,https://www.rhino-inquisitor.com/category/certification/,"index, follow",Certification | Rhino Inquisitor,"Explore Rhino Inquisitor's Certification archive for Salesforce Commerce Cloud articles, release notes, and migration-safe reference material.",website,https://www.rhino-inquisitor.com/category/certification/,https://www.rhino-inquisitor.com/images/social-default.svg,no
/category/community/,public/category/community/index.html,category,yes,pass,,,Community | Rhino Inquisitor,"Posts and articles about the Salesforce Ohana community, including conferences, networking, and ecosystem thought leadership.",https://www.rhino-inquisitor.com/category/community/,https://www.rhino-inquisitor.com/category/community/,"index, follow",Community | Rhino Inquisitor,"Posts and articles about the Salesforce Ohana community, including conferences, networking, and ecosystem thought leadership.",website,https://www.rhino-inquisitor.com/category/community/,https://www.rhino-inquisitor.com/images/social-default.svg,no
/category/ai/,public/category/ai/index.html,category,yes,pass,,,AI | Rhino Inquisitor,"Explore Rhino Inquisitor's AI archive for Salesforce Commerce Cloud articles, release notes, and migration-safe reference material.",https://www.rhino-inquisitor.com/category/ai/,https://www.rhino-inquisitor.com/category/ai/,"index, follow",AI | Rhino Inquisitor,"Explore Rhino Inquisitor's AI archive for Salesforce Commerce Cloud articles, release notes, and migration-safe reference material.",website,https://www.rhino-inquisitor.com/category/ai/,https://www.rhino-inquisitor.com/images/social-default.svg,no
/category/documentation/,public/category/documentation/index.html,category,yes,pass,,"duplicate description across 4 routes (/, /category/, /category/documentation/, /category/platform/)",Documentation | Rhino Inquisitor,"Technical articles, migration notes, and platform guidance from Rhino Inquisitor.",https://www.rhino-inquisitor.com/category/documentation/,https://www.rhino-inquisitor.com/category/documentation/,"index, follow",Documentation | Rhino Inquisitor,"Technical articles, migration notes, and platform guidance from Rhino Inquisitor.",website,https://www.rhino-inquisitor.com/category/documentation/,https://www.rhino-inquisitor.com/images/social-default.svg,no
